customer_id,tenure_months,contract,internet_service,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02292,61,Two year,No internet,No,Bank transfer,54.02,2962.35,0
C02293,50,One year,Fiber optic,Yes,Bank transfer,87.56,4226.91,0
C02294,40,One year,No internet,No,Mailed check,26.75,979.63,0
C02295,69,Two year,DSL,Yes,Mailed check,67.14,4480.95,0
C02296,69,One year,Fiber optic,Yes,Credit card,56.37,3749.58,0
C02297,70,Month-to-month,No internet,No,Mailed check,54.72,3447.55,0
C02298,69,Two year,DSL,Yes,Bank transfer,101.18,5981.97,0
C02299,23,Two year,DSL,No,Electronic check,110.8,2166.67,0
C02300,46,Two year,DSL,Yes,Bank transfer,66.46,2614.34,0
C02301,42,One year,DSL,Yes,Electronic check,107.16,4297.75,0
C02302,67,Two year,Fiber optic,Yes,Mailed check,67.66,3962.29,0
C02303,3,One year,Fiber optic,Yes,Credit card,87.01,247.78,0
C02304,38,One year,No internet,No,Bank transfer,27.8,950.29,0
C02305,16,Month-to-month,Fiber optic,Yes,Credit card,75.4,1157.51,0
C02306,31,Month-to-month,No internet,Yes,Bank transfer,32.35,909.25,1
C02307,32,One year,DSL,No,Bank transfer,89.54,2586.56,0
C02308,31,One year,Fiber optic,No,Mailed check,42.25,1133.74,0
C02309,53,Two year,Fiber optic,No,Mailed check,31.12,1647.37,1
C02310,15,Two year,Fiber optic,No,Mailed check,31.59,424.52,0
C02311,40,Two year,No internet,Yes,Mailed check,27.46,960.11,0
C02312,35,One year,DSL,No,Bank transfer,51.51,1558.36,0
C02313,65,Two year,DSL,No,Credit card,91.92,5780.79,0
C02314,65,One year,Fiber optic,Yes,Bank transfer,38.9,2191.51,0
C02315,26,Two year,No internet,No,Mailed check,46.46,1205.53,0
C02316,19,Two year,No internet,Yes,Mailed check,34.0,637.8,0
C02317,10,Month-to-month,DSL,No,Bank transfer,68.45,603.44,0
C02318,68,Two year,No internet,No,Mailed check,20.66,1228.22,0
C02319,70,Month-to-month,Fiber optic,Yes,Mailed check,46.88,2929.09,0
C02320,45,Month-to-month,Fiber optic,No,Credit card,32.22,1378.69,0
C02321,32,One year,DSL,Yes,Electronic check,82.58,2281.97,0
C02322,55,One year,Fiber optic,Yes,Electronic check,83.45,4447.98,1
C02323,28,Two year,No internet,No,Mailed check,49.94,1327.61,0
C02324,64,Month-to-month,Fiber optic,Yes,Electronic check,104.99,5828.87,0
C02325,25,Month-to-month,No internet,Yes,Credit card,22.93,572.81,1
C02326,4,Month-to-month,No internet,Yes,Electronic check,29.03,106.65,0
C02327,41,Two year,Fiber optic,Yes,Credit card,67.53,2512.33,1
C02328,12,One year,Fiber optic,Yes,Mailed check,115.32,1320.22,0
C02329,61,Month-to-month,Fiber optic,Yes,Electronic check,95.22,5642.71,1
C02330,28,One year,Fiber optic,Yes,Bank transfer,64.37,1735.54,0
C02331,33,Month-to-month,DSL,No,Bank transfer,96.62,3101.83,0
C02332,15,One year,DSL,No,Mailed check,57.94,788.32,0
C02333,13,One year,DSL,No,Electronic check,63.46,778.42,0
C02334,57,Month-to-month,Fiber optic,No,Electronic check,114.33,5665.22,0
C02335,66,One year,DSL,No,Bank transfer,65.88,4231.22,0
C02336,14,Month-to-month,DSL,Yes,Mailed check,33.44,402.25,0
C02337,33,Month-to-month,Fiber optic,No,Credit card,89.91,2897.88,0
C02338,38,Two year,DSL,Yes,Bank transfer,75.94,2769.84,0
C02339,63,Month-to-month,Fiber optic,Yes,Mailed check,40.27,2298.22,1
C02340,33,Two year,Fiber optic,Yes,Bank transfer,63.78,1881.38,0
C02341,41,Month-to-month,DSL,No,Mailed check,47.86,1781.77,0
C02342,42,Month-to-month,DSL,No,Electronic check,74.08,2802.02,1
C02343,63,Month-to-month,No internet,Yes,Mailed check,22.7,1219.94,0
C02344,62,Two year,Fiber optic,No,Mailed check,45.56,2710.83,0
C02345,3,Month-to-month,No internet,No,Electronic check,26.79,72.7,0
C02346,32,Two year,No internet,No,Bank transfer,44.01,1273.68,0
C02347,56,Two year,Fiber optic,No,Mailed check,118.7,6525.0,0
C02348,11,Two year,Fiber optic,Yes,Credit card,76.84,731.31,1
C02349,13,Month-to-month,Fiber optic,No,Bank transfer,97.08,1095.62,0
C02350,64,Month-to-month,Fiber optic,No,Mailed check,74.91,4619.18,1
C02351,32,One year,Fiber optic,No,Electronic check,79.25,2225.59,0
C02352,32,One year,No internet,Yes,Credit card,21.65,607.9,0
C02353,3,Month-to-month,DSL,Yes,Bank transfer,84.72,229.48,0
C02354,39,One year,Fiber optic,No,Electronic check,30.79,1145.41,0
C02355,43,One year,DSL,Yes,Bank transfer,76.07,3229.4,0
C02356,49,Two year,DSL,No,Electronic check,73.52,3499.13,0
C02357,52,One year,Fiber optic,Yes,Bank transfer,75.79,3686.3,1
C02358,4,Month-to-month,DSL,Yes,Electronic check,45.5,171.89,1
C02359,69,Two year,No internet,Yes,Electronic check,40.22,2633.12,0
C02360,2,Month-to-month,No internet,Yes,Mailed check,40.34,71.34,1
C02361,39,Two year,DSL,Yes,Mailed check,79.0,2755.96,0
C02362,29,Month-to-month,Fiber optic,No,Credit card,51.04,1365.47,1
C02363,21,Month-to-month,No internet,No,Electronic check,51.37,1075.1,0
C02364,43,One year,DSL,Yes,Mailed check,97.25,3992.17,0
C02365,37,One year,No internet,Yes,Mailed check,44.94,1441.02,0
C02366,21,Month-to-month,DSL,No,Mailed check,40.45,796.14,0
C02367,38,One year,No internet,Yes,Mailed check,26.96,886.91,0
C02368,21,Month-to-month,No internet,Yes,Bank transfer,27.14,514.43,1
C02369,53,Month-to-month,DSL,Yes,Electronic check,71.71,3800.52,0
C02370,60,Month-to-month,Fiber optic,Yes,Bank transfer,48.24,2594.66,0
C02371,10,Month-to-month,DSL,No,Electronic check,108.9,1055.51,1
C02372,26,One year,Fiber optic,No,Credit card,73.83,1742.08,0
C02373,31,One year,Fiber optic,No,Mailed check,118.19,3445.86,0
C02374,64,One year,DSL,Yes,Mailed check,62.35,3766.23,1
C02375,28,Two year,DSL,No,Electronic check,30.1,725.57,1
C02376,25,One year,Fiber optic,Yes,Credit card,38.96,883.77,0
C02377,56,One year,Fiber optic,Yes,Bank transfer,46.18,2402.54,0
C02378,50,One year,DSL,Yes,Mailed check,42.84,2056.3,0
C02379,68,Month-to-month,Fiber optic,Yes,Electronic check,41.97,2443.79,0
C02380,6,Two year,DSL,No,Bank transfer,63.42,349.26,0
C02381,7,One year,Fiber optic,Yes,Credit card,59.32,355.65,0
C02382,55,Month-to-month,Fiber optic,Yes,Credit card,119.37,5964.13,0
C02383,41,Two year,Fiber optic,No,Bank transfer,56.21,2135.17,0
C02384,46,Month-to-month,Fiber optic,Yes,Bank transfer,62.43,2866.5,0
C02385,28,Month-to-month,Fiber optic,No,Credit card,52.47,1459.11,0
C02386,34,Two year,DSL,No,Electronic check,82.39,2727.66,0
C02387,57,Two year,DSL,No,Bank transfer,48.87,2413.17,0
C02388,62,Month-to-month,Fiber optic,No,Mailed check,44.0,2512.84,1
C02389,33,One year,Fiber optic,Yes,Bank transfer,100.61,3267.49,1
C02390,40,Month-to-month,DSL,Yes,Mailed check,70.34,2792.13,0
C02391,49,Month-to-month,Fiber optic,No,Electronic check,96.03,4272.38,1
C02392,42,Two year,DSL,No,Bank transfer,80.07,3161.83,0
C02393,71,Month-to-month,Fiber optic,No,Mailed check,87.91,5374.85,1
C02394,64,Month-to-month,Fiber optic,Yes,Electronic check,71.57,4258.34,0
C02395,52,Month-to-month,Fiber optic,No,Electronic check,99.54,4683.96,0
C02396,61,Two year,DSL,Yes,Credit card,69.87,3705.87,0
C02397,19,Month-to-month,Fiber optic,Yes,Electronic check,43.87,820.83,0
C02398,2,One year,DSL,No,Mailed check,43.95,85.31,0
C02399,48,One year,No internet,No,Mailed check,29.01,1351.01,0
C02400,21,Month-to-month,Fiber optic,No,Bank transfer,81.93,1677.3,1
C02401,55,Month-to-month,DSL,No,Bank transfer,72.84,3843.61,0
C02402,51,One year,DSL,Yes,Electronic check,81.69,3789.39,0
C02403,40,One year,No internet,Yes,Electronic check,36.71,1378.9,1
C02404,54,Month-to-month,No internet,No,Electronic check,45.88,2363.97,1
C02405,67,Month-to-month,DSL,Yes,Bank transfer,89.05,5577.78,0
C02406,42,Month-to-month,No internet,No,Electronic check,52.44,1927.55,0
C02407,27,Month-to-month,Fiber optic,No,Mailed check,63.36,1616.25,0
C02408,26,Month-to-month,Fiber optic,No,Mailed check,111.32,2481.41,1
C02409,15,Month-to-month,DSL,Yes,Bank transfer,52.16,687.86,0
C02410,19,One year,No internet,Yes,Bank transfer,52.05,843.54,0
C02411,44,One year,Fiber optic,No,Electronic check,89.85,3674.69,0
C02412,54,Month-to-month,Fiber optic,No,Electronic check,86.7,4571.92,1
C02413,21,One year,Fiber optic,No,Mailed check,57.85,1169.29,0
C02414,10,One year,Fiber optic,Yes,Electronic check,107.63,1016.68,0
C02415,52,Two year,Fiber optic,No,Electronic check,83.61,4247.5,0
C02416,12,Two year,No internet,Yes,Mailed check,20.73,235.3,0
C02417,6,Month-to-month,DSL,No,Electronic check,90.43,504.86,1
C02418,7,One year,DSL,Yes,Mailed check,110.54,742.14,1
C02419,52,Month-to-month,DSL,No,Bank transfer,84.58,4272.27,0
C02420,45,Two year,Fiber optic,Yes,Bank transfer,112.04,4733.12,0
C02421,71,One year,Fiber optic,Yes,Credit card,106.77,6906.78,0
C02422,46,One year,DSL,Yes,Mailed check,42.19,1770.3,0
C02423,4,Month-to-month,DSL,No,Mailed check,111.08,380.83,0
C02424,59,Two year,No internet,Yes,Bank transfer,32.33,1623.23,0
C02425,7,Two year,Fiber optic,No,Credit card,33.11,204.8,0
C02426,59,Month-to-month,DSL,No,Electronic check,93.04,4666.56,1
C02427,21,One year,Fiber optic,No,Bank transfer,46.84,840.4,0
C02428,48,Month-to-month,DSL,No,Mailed check,75.17,3075.31,0
C02429,28,Month-to-month,Fiber optic,No,Bank transfer,98.04,2498.19,1
C02430,25,One year,No internet,No,Credit card,40.28,990.57,0
C02431,34,One year,DSL,No,Electronic check,43.46,1408.67,0
C02432,67,One year,No internet,No,Electronic check,21.04,1199.66,0
C02433,24,One year,Fiber optic,Yes,Credit card,32.57,709.35,0
C02434,38,One year,No internet,No,Mailed check,45.81,1562.79,0
C02435,31,Month-to-month,Fiber optic,No,Electronic check,32.7,867.01,0
C02436,59,One year,DSL,No,Credit card,77.41,4377.46,0
C02437,5,Month-to-month,No internet,No,Electronic check,32.44,138.42,0
C02438,9,Two year,No internet,Yes,Mailed check,52.71,463.89,0
C02439,48,One year,No internet,No,Bank transfer,46.33,1916.92,1
C02440,46,Month-to-month,Fiber optic,Yes,Mailed check,38.5,1684.62,1
C02441,9,One year,DSL,No,Credit card,98.32,775.94,0
C02442,15,Month-to-month,Fiber optic,No,Electronic check,81.22,1146.44,0
C02443,58,One year,No internet,Yes,Bank transfer,40.94,2134.36,0
C02444,72,One year,Fiber optic,No,Electronic check,98.08,6395.21,1
C02445,50,Two year,Fiber optic,Yes,Bank transfer,100.56,4595.87,1
C02446,52,Two year,DSL,Yes,Credit card,45.54,2127.73,0
C02447,16,Month-to-month,DSL,Yes,Credit card,108.88,1566.92,0
C02448,30,One year,Fiber optic,No,Mailed check,41.43,1139.13,0
C02449,61,One year,Fiber optic,Yes,Mailed check,35.62,1864.27,0
C02450,17,Two year,DSL,Yes,Mailed check,110.83,1812.46,0
C02451,5,Month-to-month,No internet,No,Credit card,31.48,152.47,1
C02452,42,Two year,Fiber optic,Yes,Credit card,74.1,2855.98,0
C02453,54,Month-to-month,DSL,Yes,Electronic check,31.93,1688.99,0
C02454,34,One year,DSL,Yes,Electronic check,104.1,3370.35,0
C02455,24,Two year,Fiber optic,No,Mailed check,84.25,1888.24,0
C02456,2,Two year,DSL,Yes,Mailed check,103.79,183.49,0
C02457,70,Two year,Fiber optic,No,Mailed check,114.71,7373.81,0
C02458,16,Month-to-month,DSL,No,Electronic check,84.97,1300.37,0
C02459,10,One year,No internet,Yes,Electronic check,30.86,271.69,0
C02460,45,One year,DSL,No,Electronic check,37.84,1530.16,0
C02461,72,Month-to-month,Fiber optic,No,Credit card,39.06,2755.62,0
C02462,51,Two year,DSL,Yes,Bank transfer,33.85,1724.15,0
C02463,70,One year,DSL,Yes,Mailed check,49.67,3475.61,0
C02464,66,One year,Fiber optic,Yes,Mailed check,91.48,6015.86,0
C02465,8,Month-to-month,DSL,No,Credit card,56.98,436.57,0
C02466,49,One year,Fiber optic,Yes,Bank transfer,70.51,3420.03,0
C02467,51,Month-to-month,DSL,No,Electronic check,40.17,1963.28,0
C02468,55,One year,No internet,Yes,Bank transfer,42.71,2257.89,0
C02469,68,Two year,No internet,No,Bank transfer,34.83,2122.81,0
C02470,18,One year,Fiber optic,No,Mailed check,41.55,647.41,0
C02471,71,Month-to-month,No internet,No,Electronic check,52.09,3321.08,0
C02472,3,Two year,DSL,No,Credit card,30.07,89.28,1
C02473,40,Month-to-month,Fiber optic,Yes,Electronic check,118.0,4613.87,0
C02474,6,Month-to-month,DSL,No,Electronic check,62.0,335.79,0
C02475,10,Two year,No internet,Yes,Electronic check,56.06,513.27,1
C02476,72,Two year,DSL,No,Credit card,43.65,2956.01,0
C02477,28,Month-to-month,No internet,Yes,Electronic check,41.3,1072.2,1
C02478,56,Month-to-month,DSL,No,Electronic check,96.19,4873.06,0
C02479,22,One year,No internet,Yes,Credit card,38.71,805.83,0
C02480,20,Two year,DSL,No,Electronic check,81.81,1431.14,0
C02481,66,Month-to-month,No internet,No,Electronic check,42.2,2434.49,0
C02482,9,One year,DSL,Yes,Bank transfer,78.08,608.5,1
C02483,46,Month-to-month,No internet,Yes,Mailed check,32.25,1406.8,0
C02484,51,One year,No internet,Yes,Electronic check,41.49,1807.44,0
C02485,44,One year,Fiber optic,No,Mailed check,107.47,4055.15,1
C02486,32,One year,Fiber optic,No,Bank transfer,66.58,2037.43,0
C02487,23,Month-to-month,Fiber optic,No,Bank transfer,115.86,2342.71,0
C02488,16,One year,Fiber optic,Yes,Electronic check,55.27,812.83,0
C02489,36,Two year,No internet,Yes,Electronic check,56.32,1882.21,0
C02490,49,Two year,DSL,Yes,Bank transfer,40.18,1764.0,0
C02491,20,One year,DSL,Yes,Mailed check,43.15,824.92,0
C02492,45,Month-to-month,No internet,Yes,Bank transfer,50.11,2097.04,1
C02493,36,Month-to-month,DSL,No,Mailed check,35.25,1261.5,0
C02494,57,One year,Fiber optic,No,Mailed check,117.21,6659.34,0
C02495,48,Month-to-month,No internet,No,Electronic check,52.99,2264.99,1
C02496,48,Month-to-month,DSL,No,Bank transfer,102.9,4935.66,1
C02497,72,Month-to-month,No internet,Yes,Electronic check,26.75,1676.77,0
C02498,18,Two year,Fiber optic,No,Mailed check,85.37,1371.77,0
C02499,51,Month-to-month,Fiber optic,Yes,Credit card,81.04,3788.82,0
C02500,34,One year,Fiber optic,Yes,Mailed check,38.26,1115.64,0
C02501,19,Month-to-month,DSL,No,Electronic check,61.29,1099.11,1
C02502,58,Two year,DSL,Yes,Credit card,30.42,1624.28,0
C02503,7,Month-to-month,No internet,Yes,Electronic check,32.65,206.17,0
C02504,5,One year,Fiber optic,Yes,Bank transfer,58.01,267.51,0
C02505,66,Two year,DSL,Yes,Bank transfer,70.18,4029.23,0
C02506,48,Two year,Fiber optic,Yes,Credit card,105.21,4448.56,0
C02507,32,Month-to-month,DSL,Yes,Credit card,32.39,949.05,1
C02508,29,Two year,Fiber optic,Yes,Electronic check,31.91,824.59,0
C02509,15,One year,Fiber optic,No,Credit card,32.21,438.24,0
C02510,8,Month-to-month,Fiber optic,No,Mailed check,34.34,262.15,1
C02511,1,Two year,No internet,Yes,Mailed check,23.15,20.17,0
C02512,14,One year,Fiber optic,Yes,Credit card,115.03,1495.71,0
C02513,33,One year,No internet,Yes,Credit card,49.83,1531.01,0
C02514,71,Month-to-month,Fiber optic,Yes,Credit card,40.45,2496.36,1
C02515,58,Two year,DSL,No,Bank transfer,64.34,3175.46,0
C02516,34,Two year,Fiber optic,Yes,Electronic check,106.27,3305.89,1
C02517,14,Two year,Fiber optic,Yes,Mailed check,32.45,443.01,0
C02518,68,One year,Fiber optic,Yes,Bank transfer,108.8,6850.63,0
C02519,42,Month-to-month,Fiber optic,Yes,Mailed check,62.45,2463.93,1
C02520,49,One year,No internet,Yes,Electronic check,39.2,1637.14,0
C02521,13,Month-to-month,DSL,Yes,Credit card,46.69,543.57,1
C02522,33,One year,No internet,No,Mailed check,44.95,1461.27,0
C02523,61,Month-to-month,Fiber optic,Yes,Mailed check,51.34,3014.28,0
C02524,60,Month-to-month,No internet,No,Electronic check,23.11,1308.54,0
C02525,43,Month-to-month,Fiber optic,Yes,Bank transfer,77.53,2864.55,0
C02526,67,Month-to-month,Fiber optic,No,Bank transfer,80.1,4907.54,1
C02527,20,Two year,No internet,Yes,Credit card,46.51,915.26,0
C02528,53,One year,Fiber optic,No,Mailed check,60.66,2853.55,0
C02529,59,One year,Fiber optic,No,Electronic check,42.15,2184.65,0
C02530,66,One year,Fiber optic,Yes,Mailed check,88.8,5256.02,1
C02531,21,Month-to-month,DSL,Yes,Electronic check,89.94,1846.88,0
C02532,7,One year,No internet,Yes,Bank transfer,39.3,258.79,0
C02533,27,One year,Fiber optic,Yes,Credit card,52.6,1373.05,0
C02534,45,Month-to-month,Fiber optic,No,Mailed check,91.46,3854.89,0
C02535,25,Month-to-month,Fiber optic,Yes,Mailed check,75.1,1724.85,0
C02536,41,Month-to-month,No internet,Yes,Credit card,49.54,1889.3,0
C02537,56,Two year,DSL,No,Mailed check,81.48,4080.66,1
C02538,19,Month-to-month,Fiber optic,Yes,Mailed check,53.0,873.44,1
C02539,36,One year,No internet,Yes,Bank transfer,43.31,1413.06,0
C02540,3,Two year,Fiber optic,Yes,Mailed check,92.19,261.75,0
C02541,24,Month-to-month,No internet,Yes,Bank transfer,23.91,532.95,0
C02542,58,One year,Fiber optic,Yes,Bank transfer,97.0,5152.17,0
C02543,32,Month-to-month,No internet,No,Mailed check,27.83,887.13,0
C02544,47,Month-to-month,Fiber optic,No,Credit card,39.86,1660.92,0
C02545,28,Month-to-month,DSL,No,Bank transfer,103.35,2587.3,1
C02546,43,Two year,Fiber optic,No,Bank transfer,101.27,4047.26,1
C02547,30,Two year,DSL,No,Mailed check,112.24,2872.63,0
C02548,30,Month-to-month,Fiber optic,Yes,Electronic check,63.55,1818.99,1
C02549,29,Month-to-month,Fiber optic,No,Bank transfer,111.76,3009.04,0
C02550,54,Month-to-month,Fiber optic,No,Bank transfer,59.69,2892.88,0
C02551,4,Two year,DSL,No,Electronic check,103.56,412.46,0
C02552,6,One year,No internet,Yes,Electronic check,39.53,224.01,0
C02553,18,Two year,Fiber optic,Yes,Credit card,117.55,2002.07,0
C02554,34,Month-to-month,DSL,No,Mailed check,30.02,980.31,1
C02555,37,One year,DSL,Yes,Bank transfer,84.29,2970.56,0
C02556,46,One year,No internet,No,Mailed check,58.45,2340.59,0
C02557,7,Month-to-month,Fiber optic,Yes,Electronic check,110.3,673.86,1
C02558,47,Two year,Fiber optic,No,Mailed check,82.29,3701.7,0
C02559,13,One year,Fiber optic,Yes,Bank transfer,41.02,499.43,0
C02560,5,Month-to-month,DSL,Yes,Electronic check,114.56,551.71,1
C02561,66,Month-to-month,DSL,No,Credit card,108.56,6473.31,1
C02562,53,Month-to-month,No internet,No,Credit card,59.48,2885.18,0
C02563,13,One year,Fiber optic,Yes,Mailed check,53.36,593.04,0
C02564,38,One year,Fiber optic,No,Bank transfer,39.44,1439.57,0
C02565,21,Month-to-month,DSL,Yes,Mailed check,119.34,2483.1,0
C02566,32,Two year,Fiber optic,Yes,Credit card,32.19,1004.99,1
C02567,29,One year,DSL,No,Bank transfer,94.54,2592.52,1
C02568,7,Month-to-month,DSL,No,Bank transfer,100.16,666.67,1
C02569,17,Month-to-month,DSL,No,Electronic check,39.08,652.07,1
C02570,39,One year,No internet,Yes,Mailed check,42.18,1429.99,0
C02571,40,Two year,Fiber optic,No,Bank transfer,98.48,3781.95,0
C02572,46,Month-to-month,Fiber optic,Yes,Mailed check,97.9,4470.33,1
C02573,53,One year,DSL,No,Bank transfer,107.95,5057.92,0
C02574,38,Two year,DSL,Yes,Credit card,52.83,1726.19,1
C02575,6,One year,Fiber optic,No,Bank transfer,49.57,280.51,0
C02576,68,Two year,No internet,No,Electronic check,47.73,3244.09,0
C02577,72,One year,Fiber optic,No,Electronic check,113.02,7814.74,1
C02578,31,Month-to-month,Fiber optic,No,Mailed check,112.92,3277.83,0
C02579,27,Month-to-month,No internet,No,Credit card,59.3,1534.15,0
C02580,18,Month-to-month,Fiber optic,Yes,Electronic check,100.42,1770.8,0
C02581,11,Month-to-month,No internet,No,Bank transfer,40.36,442.5,0
C02582,59,Month-to-month,Fiber optic,Yes,Credit card,46.1,2704.11,0
C02583,62,Month-to-month,No internet,No,Electronic check,52.51,3042.11,0
C02584,23,Month-to-month,No internet,No,Electronic check,21.23,443.53,1
C02585,16,One year,Fiber optic,Yes,Bank transfer,55.13,853.56,0
C02586,66,Month-to-month,Fiber optic,Yes,Bank transfer,56.65,3189.47,1
C02587,16,Month-to-month,Fiber optic,No,Credit card,66.58,979.24,0
C02588,6,Month-to-month,Fiber optic,Yes,Electronic check,95.13,521.08,0
C02589,71,One year,Fiber optic,Yes,Electronic check,99.7,6432.61,0
C02590,59,One year,No internet,Yes,Bank transfer,24.39,1387.89,0
C02591,26,Month-to-month,No internet,No,Electronic check,34.33,869.15,0
C02592,59,Month-to-month,Fiber optic,No,Mailed check,87.17,5073.5,0
C02593,60,Two year,No internet,Yes,Electronic check,49.92,2972.81,0
C02594,19,Two year,DSL,No,Bank transfer,81.64,1386.54,0
C02595,10,One year,DSL,Yes,Bank transfer,76.89,726.35,0
C02596,57,Two year,Fiber optic,No,Bank transfer,100.11,5159.07,0
C02597,20,One year,Fiber optic,Yes,Electronic check,43.57,863.19,0
C02598,34,One year,DSL,No,Bank transfer,89.73,2922.92,1
C02599,61,Two year,DSL,No,Bank transfer,79.67,4524.02,0
C02600,59,Two year,Fiber optic,No,Bank transfer,105.69,5474.53,0
C02601,69,Month-to-month,Fiber optic,No,Credit card,113.45,6857.96,0
C02602,28,One year,Fiber optic,No,Credit card,30.39,808.74,0
C02603,31,Month-to-month,DSL,Yes,Electronic check,58.54,1689.89,0
C02604,6,One year,No internet,Yes,Electronic check,23.91,124.98,0
C02605,63,Month-to-month,No internet,No,Bank transfer,48.35,2721.81,0
C02606,40,One year,DSL,Yes,Electronic check,47.87,1866.35,0
C02607,70,Two year,Fiber optic,No,Mailed check,65.41,4061.44,0
C02608,44,Two year,No internet,No,Electronic check,35.42,1463.5,0
C02609,15,Month-to-month,Fiber optic,No,Mailed check,43.02,588.16,0
C02610,52,Month-to-month,DSL,Yes,Mailed check,118.36,5870.59,0
C02611,12,Month-to-month,DSL,No,Mailed check,69.16,730.28,1
C02612,36,Month-to-month,DSL,No,Credit card,116.44,3672.44,0
C02613,47,One year,Fiber optic,Yes,Bank transfer,44.91,1850.81,0
C02614,51,One year,DSL,No,Mailed check,111.91,5420.98,0
C02615,42,Month-to-month,Fiber optic,Yes,Mailed check,83.66,3412.21,0
C02616,37,Two year,DSL,No,Mailed check,59.04,2126.19,0
C02617,48,One year,Fiber optic,No,Credit card,117.78,5167.51,0
C02618,54,Two year,DSL,No,Credit card,58.41,2803.1,0
C02619,4,One year,Fiber optic,Yes,Electronic check,42.49,159.39,1
C02620,56,Two year,Fiber optic,Yes,Electronic check,44.89,2461.09,0
C02621,53,Month-to-month,Fiber optic,No,Mailed check,56.12,2659.93,1
C02622,18,Two year,No internet,Yes,Credit card,56.54,980.25,0
C02623,70,Month-to-month,Fiber optic,Yes,Credit card,57.45,3816.9,0
C02624,57,Month-to-month,No internet,No,Electronic check,50.1,2806.9,0
C02625,33,Month-to-month,Fiber optic,No,Mailed check,38.08,1090.56,1
C02626,4,Two year,DSL,No,Electronic check,98.23,373.32,1
C02627,53,Month-to-month,No internet,No,Mailed check,34.36,1593.5,0
C02628,12,Month-to-month,Fiber optic,Yes,Credit card,41.66,430.72,1
C02629,34,Month-to-month,DSL,No,Credit card,116.3,3490.64,0
C02630,38,Month-to-month,Fiber optic,Yes,Mailed check,63.75,2196.5,0
C02631,68,Two year,Fiber optic,No,Bank transfer,70.34,4156.72,0
C02632,72,Two year,Fiber optic,No,Electronic check,65.93,4132.53,0
C02633,12,Month-to-month,Fiber optic,No,Electronic check,47.32,561.21,0
C02634,58,Two year,Fiber optic,Yes,Bank transfer,79.18,4108.56,0
C02635,61,Two year,No internet,No,Electronic check,23.58,1274.62,0
C02636,4,Two year,Fiber optic,Yes,Credit card,46.19,160.34,1
C02637,26,Month-to-month,Fiber optic,Yes,Mailed check,47.1,1113.11,1
C02638,37,Month-to-month,DSL,Yes,Mailed check,52.78,1943.52,0
C02639,27,Month-to-month,Fiber optic,No,Credit card,116.53,2758.83,0
C02640,53,One year,DSL,No,Credit card,35.19,1779.9,0
C02641,58,One year,Fiber optic,No,Bank transfer,49.49,2705.08,0
C02642,63,One year,No internet,Yes,Credit card,24.6,1511.8,0
C02643,47,Month-to-month,DSL,Yes,Electronic check,85.67,3607.77,1
C02644,36,One year,Fiber optic,Yes,Bank transfer,105.8,3783.63,1
C02645,15,One year,DSL,Yes,Credit card,32.6,486.99,0
C02646,24,Two year,Fiber optic,Yes,Electronic check,108.67,2234.93,0
C02647,65,One year,No internet,No,Credit card,39.95,2529.32,0
C02648,41,Month-to-month,Fiber optic,No,Bank transfer,102.52,3618.21,1
C02649,52,Month-to-month,No internet,Yes,Credit card,33.39,1704.39,1
C02650,69,Two year,Fiber optic,No,Electronic check,36.46,2349.5,0
C02651,21,Month-to-month,DSL,Yes,Electronic check,43.57,802.75,0
C02652,6,One year,No internet,No,Mailed check,42.36,242.69,1
C02653,7,Two year,Fiber optic,No,Electronic check,56.33,340.5,0
C02654,14,One year,DSL,Yes,Electronic check,32.96,408.07,0
C02655,13,Month-to-month,No internet,Yes,Credit card,41.06,517.69,1
C02656,41,Two year,DSL,No,Bank transfer,30.73,1109.34,0
C02657,18,Month-to-month,DSL,No,Bank transfer,66.53,1134.15,1
C02658,13,Month-to-month,No internet,No,Bank transfer,54.52,616.34,1
C02659,31,Month-to-month,Fiber optic,No,Credit card,77.74,2274.3,0
C02660,56,One year,Fiber optic,No,Electronic check,116.99,6225.26,0
C02661,69,One year,Fiber optic,Yes,Electronic check,102.99,6917.34,0
C02662,51,Month-to-month,Fiber optic,Yes,Electronic check,98.55,4975.59,0
C02663,14,One year,No internet,No,Bank transfer,26.17,337.07,0
C02664,57,Month-to-month,DSL,Yes,Bank transfer,31.27,1777.72,0
C02665,42,Two year,Fiber optic,No,Bank transfer,70.88,2534.66,0
C02666,65,One year,No internet,No,Electronic check,27.38,1547.98,0
C02667,46,One year,DSL,No,Bank transfer,70.48,2776.03,0
C02668,19,Month-to-month,No internet,Yes,Bank transfer,31.69,571.49,0
C02669,38,One year,DSL,Yes,Mailed check,106.65,3831.8,0
C02670,7,One year,Fiber optic,Yes,Electronic check,93.68,639.07,0
C02671,53,One year,Fiber optic,No,Electronic check,67.71,3434.78,0
C02672,58,Two year,No internet,Yes,Credit card,33.32,1807.39,0
C02673,13,Month-to-month,Fiber optic,No,Bank transfer,99.08,1097.18,1
C02674,7,Month-to-month,Fiber optic,Yes,Mailed check,100.91,611.65,1
C02675,25,Two year,No internet,Yes,Bank transfer,30.4,653.29,0
C02676,56,Two year,No internet,Yes,Electronic check,53.01,2836.66,0
C02677,2,Month-to-month,Fiber optic,Yes,Mailed check,94.64,167.84,1
C02678,43,Month-to-month,DSL,Yes,Electronic check,46.65,1715.58,0
